Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-03-19,20.34630275923767,20.41308924305901,20.22703958527008,20.308137893676758,572396,0.0,0.0
2004-03-22,20.01236937814582,20.017137956169307,19.70228385925293,19.70228385925293,969581,0.0,0.0
2004-03-23,20.074387080063545,20.212732720760734,19.993288751755852,20.179338455200195,1138878,0.0,0.0
2004-03-24,20.179333290801626,20.207956939670865,19.831084988956636,19.974201202392578,1928671,0.0,0.0
2004-03-25,20.274745071166635,20.475108598631007,20.241352842347908,20.37015724182129,1173139,0.0,0.0
2004-03-26,20.26043399252061,20.303367435684,20.050529261293,20.193645477294922,1371787,0.0,0.0
2004-03-29,20.03622070594104,20.308139299150543,19.96466157806191,20.203187942504883,451980,0.0,0.0
2004-03-30,20.060073262734935,20.2938290366571,20.036222249181893,20.26520538330078,726181,0.0,0.0
2004-03-31,20.24612863470698,20.360621237896893,20.227046195690175,20.32245635986328,777406,0.0,0.0
2004-04-01,20.456029866011598,20.704097492780647,20.417864990843814,20.68024444580078,940007,0.0,0.0
2004-04-02,20.2938290366571,20.346305734477017,20.17456584524966,20.26520538330078,1197245,0.0,0.0
2004-04-05,19.99805748880226,20.389239296529684,19.988516270963974,20.34630584716797,718034,0.0,0.0
2004-04-06,20.346312690311137,20.484658364585968,20.27475353245627,20.441722869873047,656543,0.0,0.0
2004-04-07,20.560980256815366,20.799506653365594,20.527585992643345,20.694555282592773,790128,0.0,0.0
2004-04-08,20.799503220141354,20.837668087181203,20.627765380282693,20.661157608032227,826175,0.0,0.0
2004-04-12,20.704095108611995,20.74703058823154,20.451256901562413,20.51804542541504,785441,0.0,0.0
2004-04-13,20.14117260519191,20.16979626000092,19.912189459451824,19.96943473815918,1232064,0.0,0.0
2004-04-14,20.08392607211827,20.212730479803508,19.993286535128075,20.184106826782227,1617307,0.0,0.0
2004-04-15,20.58482817282819,20.980782542319517,20.541892701021002,20.96647071838379,1101269,0.0,0.0
2004-04-16,20.871065372977224,21.09527993753573,20.809047455042396,20.952163696289062,638910,0.0,0.0
2004-04-19,21.038027980902225,21.142979326387515,20.995094539650623,21.133438110351562,476644,0.0,0.0
2004-04-20,20.704094191930444,21.028489486406006,20.680241148753467,20.727947235107422,1164100,0.0,0.0
2004-04-21,20.871065190084476,21.061885489467453,20.823359099783424,20.899686813354492,710557,0.0,0.0
2004-04-22,20.24612485426938,20.49896306220925,20.24612485426938,20.489421844482422,1715404,0.0,0.0
2004-04-23,20.227045974238813,20.34153857617523,20.03622564798175,20.241357803344727,1462072,0.0,0.0
2004-04-26,21.333804825905176,21.333804825905176,21.114358854972426,21.309951782226562,3325680,0.0,0.0
2004-04-27,21.009404332794368,21.238389455836852,20.947388459470865,21.133438110351562,1541531,0.0,0.0
2004-04-28,20.875836884066274,20.909229118101848,20.632537841796875,20.632537841796875,844589,0.0,0.0
2004-04-29,21.06188366747673,21.338574905466,21.033260015772232,21.03803062438965,944694,0.0,0.0
2004-04-30,21.34811427238496,21.414902793593786,21.243164943734858,21.371967315673828,886439,0.0,0.0
2004-05-03,21.343345623813576,21.47692063487753,21.31472197196192,21.400590896606445,748836,0.0,0.0
2004-05-04,21.658202290635163,21.82994219136574,21.58664518336199,21.782236099243164,1032970,0.0,0.0
2004-05-05,21.825174377220705,21.94443759189004,21.820403767397494,21.853796005249023,587016,0.0,0.0
2004-05-06,21.667744852938778,21.710680338512045,21.54848164614608,21.705909729003906,1047031,0.0,0.0
2004-05-07,21.49123588398882,21.629579494820035,21.424447352363355,21.433988571166992,869141,0.0,0.0
2004-05-10,21.252701622691,21.28609587935547,21.018945887860127,21.071422576904297,725512,0.0,0.0
2004-05-11,21.023720622571332,21.3147237116605,20.96647534510613,21.290870666503906,739462,0.0,0.0
2004-05-12,21.338570428016386,21.424439334201658,21.085732286166955,21.27178192138672,1087654,0.0,0.0
2004-05-13,21.15252106553973,21.262243021756493,21.119128839498266,21.18114471435547,530546,0.0,0.0
2004-05-14,21.133440277166613,21.314721369526296,21.08573622300593,21.15729331970215,3480358,0.0,0.0
2004-05-17,21.40535690373604,21.4673748027493,21.27178192138672,21.27178192138672,515257,0.0,0.0
2004-05-18,21.41967699750086,21.49123613937852,21.362429683998737,21.457841873168945,886104,0.0,0.0
2004-05-19,21.352888767583185,21.55325028680077,21.281329631497883,21.343347549438477,634446,0.0,0.0
2004-05-20,21.362430711360314,21.37197193073619,21.085741442192564,21.219316482543945,366048,0.0,0.0
2004-05-21,21.357653222106826,21.386276871014424,21.066652217610297,21.15252113342285,627638,0.0,0.0
2004-05-24,21.314724778560823,21.32903660637115,21.085739595417024,21.247936248779297,372298,0.0,0.0
2004-05-25,21.381516295247526,21.48646769290921,21.30041794953422,21.48169708251953,1347235,0.0,0.0
2004-05-26,21.300411549104226,21.55802037091706,21.147754093416882,21.519855499267578,1324580,0.0,0.0
2004-05-27,21.61049161222111,21.930118299788134,21.61049161222111,21.906265258789062,727967,0.0,0.0
2004-05-28,21.491233803829964,21.548479080200195,21.367200002298798,21.548479080200195,1454818,0.0,0.0
2004-06-01,21.495996281465864,21.581867218017578,21.31471725501002,21.581867218017578,894474,0.0,0.0
2004-06-02,21.696365336149128,21.868103191498,21.662971074477202,21.753610610961914,782428,0.0,0.0
2004-06-03,21.658199988887915,21.763151349493075,21.562789845693267,21.591413497924805,460238,0.0,0.0
2004-06-04,21.767922060671246,22.063695739968537,21.69636496066602,21.9539737701416,954626,0.0,0.0
2004-06-07,22.097091923782873,22.292684885704322,21.992140543905663,22.287914276123047,1349021,0.0,0.0
2004-06-08,22.11139924374805,22.326074600219727,22.097087417922577,22.326074600219727,2765002,0.0,0.0
2004-06-09,22.106626741360735,22.135250390559616,21.829937558502298,21.906265258789062,691250,0.0,0.0
2004-06-10,21.86810478665843,21.96828554807134,21.86810478665843,21.925352096557617,1403593,0.0,0.0
2004-06-14,21.400591180625035,21.70590607594048,21.38150874580401,21.591413497924805,1389085,0.0,0.0
2004-06-15,21.753612369823816,21.844251913637077,21.715447496255837,21.81085968017578,311587,0.0,0.0
2004-06-16,21.715444912630925,21.724988160798183,21.491232399827105,21.65342903137207,1341990,0.0,0.0
2004-06-17,21.705906882998093,21.76792276756179,21.615265314228036,21.74884033203125,566593,0.0,0.0
2004-06-18,21.801313909303413,22.0064460000749,21.791772692903784,21.906265258789062,865793,0.0,0.0
2004-06-21,21.944430124387576,22.05892269027285,21.872871001390365,21.906265258789062,254560,0.0,0.0
2004-06-22,21.796548257450937,21.801318866735546,21.62003774483111,21.7774658203125,285584,0.0,0.0
2004-06-23,21.61526219025188,21.70113313772868,21.538934490071647,21.682050704956055,386917,0.0,0.0
2004-06-24,21.729755886421874,21.76315014551123,21.581871086561172,21.610492706298828,461131,0.0,0.0
2004-06-25,21.52939728063157,21.653431085827926,21.47692261165079,21.59618377685547,336028,0.0,0.0
2004-06-28,21.52462223676305,21.58186953394066,21.376735416631107,21.491230010986328,649847,0.0,0.0
2004-06-29,21.276558201155545,21.338576116702264,21.20023048985475,21.243165969848633,781312,0.0,0.0
2004-06-30,21.25270614769927,21.262247365920587,21.07142706331563,21.22885513305664,1341990,0.0,0.0
2004-07-01,21.252704452794262,21.262245670254664,21.080966600328043,21.142982482910156,654311,0.0,0.0
2004-07-02,21.39582061767578,21.49123279198495,21.362426356667573,21.39582061767578,452984,0.0,0.0
2004-07-06,21.014175744308783,21.076193650913783,20.956930476814428,21.0094051361084,550523,0.0,0.0
2004-07-07,21.128677368164062,21.219318962829817,21.080973296619533,21.128677368164062,704084,0.0,0.0
2004-07-08,21.34811629900175,21.38151056277634,21.21931391483533,21.22885513305664,609559,0.0,0.0
2004-07-09,21.324264290037636,21.324264290037636,21.171606836525495,21.243165969848633,478987,0.0,0.0
2004-07-12,21.290866963256104,21.467377435802728,21.2193098711433,21.42921257019043,976388,0.0,0.0
2004-07-13,21.085736049994686,21.147751929167843,20.961702260738004,21.047571182250977,751961,0.0,0.0
2004-07-14,21.16683660696479,21.424445429723544,21.16683660696479,21.267017364501953,973487,0.0,0.0
2004-07-15,21.185918981183626,21.252705475710446,20.837670619848925,20.847211837768555,808430,0.0,0.0
2004-07-16,20.95693457537181,20.999868026661524,20.751802444458008,20.751802444458008,1381385,0.0,0.0
2004-07-19,20.885376330156955,20.990327704661865,20.613457690675894,20.656391143798828,523404,0.0,0.0
2004-07-20,21.46738191079604,21.877646178009055,21.41967581883607,21.81085968017578,3837812,0.0,0.0
2004-07-21,21.73929887706088,21.868103284576026,21.596182643053986,21.667741775512695,2317932,0.0,0.0
2004-07-22,21.696364607664396,21.84424941399646,21.62480547791296,21.79177474975586,1052276,0.0,0.0
2004-07-23,21.543708048691872,21.61526515047875,21.38150937882161,21.41490364074707,1186420,0.0,0.0
2004-07-26,21.49123613937852,21.515087155760273,21.262248916280814,21.457841873168945,867355,0.0,0.0
2004-07-27,21.348114931397376,21.391050410642745,21.13344159699156,21.3624267578125,715579,0.0,0.0
2004-07-28,21.16683522354859,21.362426116865834,21.076195689882823,21.314722061157227,774839,0.0,0.0
2004-07-29,21.2050017348508,21.41013386137624,21.13821320841235,21.290870666503906,1021810,0.0,0.0
2004-07-30,21.371967995719384,21.46738017191082,21.271787241628896,21.3051815032959,581659,0.0,0.0
2004-08-02,21.457834835270457,21.558015570130365,21.405358148438534,21.476917266845703,659891,0.0,0.0
2004-08-03,21.572328896800407,21.7249863291282,21.55801707212184,21.56755828857422,406112,0.0,0.0
2004-08-04,21.548475706457957,21.729754755977353,21.47691861447088,21.682050704956055,486911,0.0,0.0
2004-08-05,21.66773844879686,21.744066147456792,21.486457371977977,21.491230010986328,808319,0.0,0.0
2004-08-06,21.634347937310146,21.68205402655006,21.476921904639557,21.577102661132812,863672,0.0,0.0
2004-08-09,21.491231068257157,21.586641204003367,21.43398376826324,21.44829559326172,414148,0.0,0.0
2004-08-10,21.510317179423144,21.610497950089727,21.462613114344745,21.50554656982422,454435,0.0,0.0
2004-08-11,21.362430488504657,21.610498127867796,21.290873374842967,21.55802345275879,645606,0.0,0.0
2004-08-12,21.682053104107467,21.729757160407292,21.562789916992188,21.562789916992188,344844,0.0,0.0
2004-08-13,21.89672728969006,21.97305500129628,21.791775924640046,21.829940795898438,681764,0.0,0.0
2004-08-16,21.801318871967002,22.254518630470766,21.758383388395213,21.944435119628906,467046,0.0,0.0
2004-08-17,21.95397375088633,22.06369572061703,21.94443253343927,22.011219024658203,511240,0.0,0.0
2004-08-18,21.920578365941914,22.092316209362927,21.844248630278905,22.08277702331543,749840,0.0,0.0
2004-08-19,22.049379865445587,22.206807893645347,22.00644439477926,22.15433120727539,1024934,0.0,0.0
2004-08-20,21.992138069274525,22.10663065543119,21.944434009740444,22.10186004638672,919472,0.0,0.0
2004-08-23,21.849022527801065,21.9062678019343,21.720216091452674,21.72975730895996,916571,0.0,0.0
2004-08-24,21.59618339627639,21.66297192223394,21.55324994621428,21.57233238220215,576860,0.0,0.0
2004-08-25,21.577105303194923,21.748843183666356,21.49600494155653,21.705909729003906,500526,0.0,0.0
2004-08-26,21.610496452157555,21.82040122904987,21.60095726453177,21.806089401245117,516262,0.0,0.0
2004-08-27,21.796549098042792,21.863335599692252,21.70590954905039,21.820402145385742,1083524,0.0,0.0
2004-08-30,21.753607728581898,21.844247253056757,21.70590367771051,21.710674285888672,449413,0.0,0.0
2004-08-31,22.039844013840206,22.173419035290635,22.035073404827312,22.159107208251953,984535,0.0,0.0
2004-09-01,22.397632340601348,22.4214853843277,22.31653402284225,22.373779296875,1213985,0.0,0.0
2004-09-02,22.37378088635075,22.545520782470703,22.278370735577727,22.545520782470703,443164,0.0,0.0
2004-09-03,22.31653203717242,22.507352308183513,22.302220212210038,22.459646224975586,1091783,0.0,0.0
2004-09-07,22.516892864646135,22.516892864646135,22.34992360922411,22.469186782836914,303440,0.0,0.0
2004-09-08,22.36423761723028,22.70294473841363,21.94443217996372,22.660011291503906,690134,0.0,0.0
2004-09-09,22.578915996609805,22.593227825752177,22.450113596150267,22.502588272094727,505660,0.0,0.0
2004-09-10,22.59799575805664,22.65524306784347,22.545521088329377,22.59799575805664,350647,0.0,0.0
2004-09-13,22.47872791857539,22.65523838972618,22.469186702247768,22.555055618286133,313596,0.0,0.0
2004-09-14,22.402404687438953,22.516897275297858,22.402404687438953,22.48827362060547,785329,0.0,0.0
2004-09-15,22.41671527158003,22.41671527158003,22.2545166015625,22.2545166015625,416826,0.0,0.0
2004-09-16,22.13525432328658,22.340386450503484,22.116171887096986,22.268829345703125,339264,0.0,0.0
2004-09-17,22.34038637701047,22.392863076359227,22.28791170857233,22.297452926635742,438588,0.0,0.0
2004-09-20,22.073236806195766,22.27837096804551,22.073236806195766,22.235435485839844,852289,0.0,0.0
2004-09-21,22.516893086484746,22.81266470388514,22.512122478256824,22.745878219604492,761558,0.0,0.0
2004-09-22,22.44533828618055,22.531209250822453,22.38332239818317,22.431026458740234,629201,0.0,0.0
2004-09-23,22.483497036693304,22.535973723017452,22.402398734193365,22.407169342041016,830416,0.0,0.0
2004-09-24,22.397634067097172,22.45964995465561,22.287912088408664,22.321304321289062,420955,0.0,0.0
2004-09-27,22.12570769269249,22.268823898194043,22.097084045410156,22.097084045410156,904630,0.0,0.0
2004-09-28,22.302221281051672,22.407172638228637,22.240203369909132,22.359466552734375,488920,0.0,0.0
2004-09-29,22.421489461638206,22.5025877941449,22.32607930029312,22.39763641357422,719597,0.0,0.0
2004-09-30,22.46918927210875,22.516895359203136,22.18295884227384,22.264057159423828,1469326,0.0,0.0
2004-10-01,22.29268550649508,22.545523759521842,22.240208799639714,22.502588272094727,706093,0.0,0.0
2004-10-04,22.388088032337123,22.40239985659712,22.259283644907335,22.33561134338379,668261,0.0,0.0
2004-10-05,22.22112208196952,22.388091358901992,22.130482545765265,22.230663299560547,1096916,0.0,0.0
2004-10-06,22.27837056379792,22.306994218082316,22.187731022807966,22.268829345703125,560678,0.0,0.0
2004-10-07,22.092319370326212,22.11617241613379,21.629578405301878,21.70113754272461,1372903,0.0,0.0
2004-10-08,21.944432527750383,22.082778149786396,21.787004470825195,21.787004470825195,722498,0.0,0.0
2004-10-11,21.85856374122507,21.88718739640105,21.74884176062782,21.81085968017578,468274,0.0,0.0
2004-10-12,21.59141612003417,21.858564147240138,21.586645510749563,21.7774658203125,483451,0.0,0.0
2004-10-13,21.739295904047406,21.772690161294552,21.61049151414723,21.710674285888672,564026,0.0,0.0
2004-10-14,21.85379044252415,21.94443200609301,21.729756649603516,21.73929786682129,1664402,0.0,0.0
2004-10-15,21.858563823494475,21.99213885057445,21.710678999683335,21.94920539855957,807984,0.0,0.0
2004-10-18,22.149565381789337,22.230663701870203,22.039843408417383,22.197269439697266,661118,0.0,0.0
2004-10-19,22.278370490508923,22.450110384739684,22.278370490508923,22.297452926635742,704642,0.0,0.0
2004-10-20,22.459648980172044,22.4739608068901,22.159106711824545,22.278369903564453,592596,0.0,0.0
2004-10-21,22.612306358550327,22.64570062078066,22.354697540308884,22.531208038330078,624179,0.0,0.0
2004-10-22,22.516895456417988,22.53597789133813,22.349926181777224,22.402402877807617,519610,0.0,0.0
2004-10-25,22.61707818455369,22.626619402847236,22.3785517890364,22.431026458740234,1194678,0.0,0.0
2004-10-26,22.46442009914329,22.602765729648475,22.359468731738467,22.550291061401367,982526,0.0,0.0
2004-10-27,22.550287738972056,22.760190442855848,22.497811047545955,22.71248435974121,947372,0.0,0.0
2004-10-28,22.726799758001846,23.008261630811738,22.71248793081721,22.85560417175293,1262642,0.0,0.0
2004-10-29,22.764967036609026,22.90331268310547,22.74111398878018,22.90331268310547,1373015,0.0,0.0
2004-11-01,22.898537270939354,22.97963558563751,22.817436925330785,22.917619705200195,819702,0.0,0.0
2004-11-02,22.884225414620506,23.013029814798397,22.731567971648484,22.75065040588379,1142561,0.0,0.0
2004-11-03,23.4805417992794,23.590263767415244,23.413755309031238,23.556869506835938,2765113,0.0,0.0
2004-11-04,23.661823537226695,23.857416483216124,23.44715018537721,23.852645874023438,1923984,0.0,0.0
2004-11-05,23.833565742802556,23.99576444013354,23.800171475223348,23.986223220825195,1166220,0.0,0.0
2004-11-08,23.685674361687123,23.900347693402185,23.685674361687123,23.85741424560547,952952,0.0,0.0
2004-11-09,23.471001568135033,23.618888411718025,23.366050204243713,23.542558670043945,1068682,0.0,0.0
2004-11-10,23.781086440659692,23.833561105735217,23.690444874865673,23.71906852722168,666475,0.0,0.0
2004-11-11,23.733379934244056,23.843101902093792,23.370819770202623,23.809707641601562,506329,0.0,0.0
2004-11-12,23.90034456543804,24.076855035000772,23.761998960842433,24.072084426879883,547733,0.0,0.0
2004-11-15,23.790623644851767,23.790623644851767,23.66658985922132,23.747690200805664,717365,0.0,0.0
2004-11-16,23.762003861772417,23.85264543476423,23.714299801634738,23.776315689086914,643486,0.0,0.0
2004-11-17,23.862184763604418,23.99575977705282,23.809708067606284,23.943283081054688,619380,0.0,0.0
2004-11-18,23.8144769801033,23.890806714300226,23.494852310884703,23.575950622558594,960206,0.0,0.0
2004-11-19,23.652281312882415,23.69521679379049,23.29449173138025,23.30880355834961,963889,0.0,0.0
2004-11-22,23.122752065493117,23.313572348375246,23.103669631022814,23.222932815551758,1018462,0.0,0.0
2004-11-23,23.375589174428395,23.38035978282434,22.98917598708798,23.04165267944336,596837,0.0,0.0
2004-11-24,23.175230383694686,23.218165868023018,22.912852961087147,23.11321449279785,518605,0.0,0.0
2004-11-26,23.203849755591808,23.442376118219904,23.203849755591808,23.399442672729492,154343,0.0,0.0
2004-11-29,23.404220538853387,23.504403356881944,23.32789280364758,23.375598907470703,603756,0.0,0.0
2004-11-30,23.117984717918052,23.184771217074626,22.841293440889263,22.922393798828125,1369332,0.0,0.0
2004-12-01,23.20861993247326,23.28972027527766,23.017799658283593,23.265867233276367,697946,0.0,0.0
2004-12-02,23.227703772842645,23.25155681628858,23.08935815176668,23.160917282104492,655650,0.0,0.0
2004-12-03,23.399446288008804,23.604578422907544,23.35174019574831,23.571184158325195,509900,0.0,0.0
2004-12-06,23.42329722152259,23.49008575045431,23.318345849826287,23.432838439941406,1520327,0.0,0.0
2004-12-07,23.599807498038174,23.661823386236673,23.35173988342285,23.35173988342285,802962,0.0,0.0
2004-12-08,23.175229531037644,23.52824851868348,23.16091973436544,23.461462020874023,665582,0.0,0.0
2004-12-09,23.261098840352393,23.585494149735613,23.10844138791477,23.542558670043945,476197,0.0,0.0
2004-12-10,23.065506001087968,23.29926177408489,23.065506001087968,23.23247528076172,756983,0.0,0.0
2004-12-13,23.518709817376134,23.60457875373783,23.471003724447012,23.56641387939453,538916,0.0,0.0
2004-12-14,23.37559021156436,23.790625036784505,23.366048994349146,23.69998550415039,2223965,0.0,0.0
2004-12-15,23.86695884543099,24.005304487738435,23.766778078494088,23.948057174682617,1590970,0.0,0.0
2004-12-16,23.614114158760596,23.747689155166558,23.556866861339373,23.65227699279785,1894522,0.0,0.0
2004-12-17,23.284952544311274,23.33265660329854,23.084588997650858,23.30880355834961,2135243,0.0,0.0
2004-12-20,23.633202103677384,23.699988602003202,23.380363876246264,23.513938903808594,733993,0.0,0.0
2004-12-21,23.38036212352849,23.513937141077314,23.308802990425253,23.456689834594727,729529,0.0,0.0
2004-12-22,23.23247239781115,23.561638276527606,23.208619356401922,23.528244018554688,1104170,0.0,0.0
2004-12-23,23.66659703548862,23.72384435278924,23.63797540774924,23.671367645263672,395510,0.0,0.0
2004-12-27,23.80970912440256,24.033923682707222,23.80970912440256,23.900348663330078,561460,0.0,0.0
2004-12-28,24.038689774150605,24.15318436716642,23.98144450855289,24.105478286743164,759996,0.0,0.0
2004-12-29,24.04346631208577,24.091172404274882,23.97190920471279,24.01961326599121,376427,0.0,0.0
2004-12-30,24.038696442015638,24.219977566997667,24.01961400455324,24.148418426513672,444168,0.0,0.0
2004-12-31,24.086399336711064,24.16749765424468,23.990989192981434,24.110252380371094,520502,0.0,0.0
2005-01-03,24.05300623070331,24.167498814859332,23.92897242862507,23.981449127197266,673618,0.0,0.0
2005-01-04,23.63796903535759,23.70475552329289,23.356507196328696,23.399442672729492,865681,0.0,0.0
2005-01-05,23.385133302186187,23.47100223309174,23.30880355834961,23.30880355834961,868806,0.0,0.0
2005-01-06,23.20862192712686,23.33265572528327,23.13706482588338,23.18000030517578,548514,0.0,0.0
2005-01-07,23.14660837366118,23.14660837366118,22.726800848827473,22.922393798828125,1021810,0.0,0.0
2005-01-10,22.898539984126934,22.936702826260014,22.784047395906384,22.850833892822266,986990,0.0,0.0
2005-01-11,22.998715317081658,23.032109573113623,22.841287283841137,22.846057891845703,951167,0.0,0.0
2005-01-12,22.89376449584961,22.951009762304377,22.779271932029857,22.89376449584961,960318,0.0,0.0
2005-01-13,22.955780518998488,22.965321735287738,22.760189646889266,22.779272079467773,748501,0.0,0.0
2005-01-14,22.86991222252097,23.14660344058041,22.86991222252097,23.02256965637207,818809,0.0,0.0
2005-01-18,23.098894974302244,23.184763883459553,23.03210849627102,23.141830444335938,1199923,0.0,0.0
2005-01-19,23.23247602275452,23.261099676911716,22.92239252878338,22.970096588134766,938779,0.0,0.0
2005-01-20,22.540749675246172,22.75542301746895,22.46919054056485,22.664783477783203,2212358,0.0,0.0
2005-01-21,22.67909151781274,23.32788413413573,22.60753441958253,22.831748962402344,1361520,0.0,0.0
2005-01-24,23.137059836554418,23.232469961274766,23.046418288705507,23.141830444335938,1598782,0.0,0.0
2005-01-25,23.041656237802055,23.07981907995281,22.936702836883175,23.017803192138672,1436404,0.0,0.0
2005-01-26,23.122752065493117,23.313572348375246,23.09889902240524,23.222932815551758,831085,0.0,0.0
2005-01-27,22.931934817087154,23.108443297473105,22.893769943096373,23.094131469726562,1633378,0.0,0.0
2005-01-28,22.898534259983794,22.912846083797543,22.74110622894268,22.793582916259766,1262308,0.0,0.0
2005-01-31,22.822214834553396,22.94147601440073,22.750655689551934,22.84129524230957,1166778,0.0,0.0
2005-02-01,22.841288600962024,22.92238894171623,22.717254816601184,22.826976776123047,3481362,0.0,0.0
2005-02-02,22.974865897236818,23.017801376043312,22.826979056702722,22.93193244934082,1052500,0.0,0.0
2005-02-03,22.726799758001846,22.89376904424529,22.726799758001846,22.85560417175293,524185,0.0,0.0
2005-02-04,22.731568746183516,22.826978889700545,22.688633267691138,22.82221031188965,1471781,0.0,0.0
2005-02-07,22.731571527884263,22.80312863655098,22.664785028522715,22.7268009185791,1343218,0.0,0.0
2005-02-08,22.607537637348848,22.645702511655927,22.55506093517662,22.588455200195312,1378037,0.0,0.0
2005-02-09,22.636157519886538,22.83174840628606,22.621845694407007,22.69817543029785,886997,0.0,0.0
2005-02-10,22.803127801517597,22.936702826260014,22.736341304601716,22.850833892822266,1373796,0.0,0.0
2005-02-11,22.82220880352026,22.92715812663323,22.769732111053433,22.788814544677734,1034978,0.0,0.0
2005-02-14,22.965322425711157,23.06550316884989,22.90330654887682,22.993946075439453,568044,0.0,0.0
2005-02-15,23.103670965274773,23.17522806776043,23.041655080575275,23.1466064453125,1089439,0.0,0.0
2005-02-16,23.20861916548265,23.24678403142346,23.017798897599146,23.137062072753906,813229,0.0,0.0
2005-02-17,23.00826146034436,23.108442218983942,22.946243543003767,22.970096588134766,764460,0.0,0.0
2005-02-18,23.017801200017065,23.346967108951443,23.017801200017065,23.327884674072266,1137316,0.0,0.0
2005-02-22,24.13887294057235,24.324922595466642,24.067313818758993,24.072084426879883,2527405,0.0,0.0
2005-02-23,23.919432371810352,23.971909072929893,23.771547548658464,23.852645874023438,1207624,0.0,0.0
2005-02-24,23.73338315267412,23.795399042516216,23.56641385848109,23.79062843322754,969804,0.0,0.0
2005-02-25,23.804939536509792,24.000532480481358,23.77631588164898,23.99576187133789,1073815,0.0,0.0
2005-02-28,24.000531805287046,24.029155459342604,23.828791911864293,23.838333129882812,1393438,0.0,0.0
2005-03-01,23.556868035874476,23.719066689078204,23.528244385736702,23.69044303894043,1288757,0.0,0.0
2005-03-02,23.375591278934454,23.628429484861833,23.323114581854593,23.59980583190918,1611281,0.0,0.0
2005-03-03,23.54255500273048,23.54255500273048,23.122749612559883,23.428062438964844,2022862,0.0,0.0
2005-03-04,23.575951540979766,23.76677385299538,23.561639715260316,23.59026336669922,1242554,0.0,0.0
2005-03-07,23.270637277902033,23.490081197176814,23.270637277902033,23.470998764038086,2229098,0.0,0.0
2005-03-08,23.552097595864417,23.614115504939555,23.447146242186065,23.518705368041992,1287864,0.0,0.0
2005-03-09,23.280179318371285,23.375589456531255,23.232473233836117,23.28972053527832,1234073,0.0,0.0
2005-03-10,23.50439592474934,23.547329373703327,22.946242810152587,23.23247528076172,1700561,0.0,0.0
2005-03-11,23.375590618556163,23.54255786090863,23.337425749030814,23.3851318359375,798386,0.0,0.0
2005-03-14,23.218162376256608,23.51393605088237,23.14183466872921,23.33265495300293,1036764,0.0,0.0
2005-03-15,23.227705932155118,23.261100196083852,23.017803192138672,23.017803192138672,934427,0.0,0.0
2005-03-16,23.22293736787703,23.289725901615444,23.079821112205547,23.184772491455078,858650,0.0,0.0
2005-03-17,23.413754308098344,23.585492150486406,23.304030313742725,23.346965789794922,1036876,0.0,0.0
2005-03-18,23.10844245354881,23.146607326145805,22.912851543310484,23.05119514465332,1160640,0.0,0.0
2005-03-21,22.407174472254084,22.69340491591636,22.34515655603538,22.612306594848633,1986034,0.0,0.0
2005-03-22,22.50735538020125,22.612306746673145,22.278370211369737,22.33084487915039,1905124,0.0,0.0
2005-03-23,22.273597958178087,22.397631751381628,22.273597958178087,22.35469627380371,1651345,0.0,0.0
2005-03-24,22.3642344512556,22.56936653220284,22.311759794481038,22.483497619628906,1670875,0.0,0.0
2005-03-28,22.707716725202992,22.707716725202992,22.435798108570367,22.445337295532227,1650676,0.0,0.0
2005-03-29,22.3546972841152,22.464419256418275,22.27359896482437,22.283140182495117,1152158,0.0,0.0
2005-03-30,22.373782018885237,22.488274611790473,22.369011409559572,22.473962783813477,1372792,0.0,0.0
2005-03-31,22.421485403935627,22.450109056432275,22.3165340423584,22.3165340423584,1359176,0.0,0.0
2005-04-01,22.373779364552497,22.373779364552497,22.097088118310875,22.120941162109375,1534388,0.0,0.0
2005-04-04,21.849021652431702,21.93489057564651,21.767921306868992,21.82516860961914,1654135,0.0,0.0
2005-04-05,22.302223609034915,22.330845232408688,22.116171887096986,22.268829345703125,1990386,0.0,0.0
2005-04-06,22.38809213047216,22.607536080807563,22.38809213047216,22.526437759399414,1287976,0.0,0.0
2005-04-07,22.40717282707931,22.545518445268254,22.306992077607436,22.411943435668945,883314,0.0,0.0
2005-04-08,22.302224073598705,22.497814986795046,22.297453464451934,22.431026458740234,975049,0.0,0.0
2005-04-11,22.497813776099747,22.578912096319996,22.431025251639085,22.531208038330078,878738,0.0,0.0
2005-04-12,22.44533484999985,22.550288235161414,22.23066153308099,22.53597640991211,1797541,0.0,0.0
2005-04-13,22.23066325053535,22.47873084553399,22.206812237520893,22.42625617980957,2772814,0.0,0.0
2005-04-14,22.402404540855848,22.59799545148608,22.292682562830276,22.545520782470703,2924924,0.0,0.0
2005-04-15,22.602760653843287,22.822206588312177,22.473956270291826,22.54074478149414,3760362,0.0,0.0
2005-04-18,22.421481165583966,22.540744330865103,22.349922047869217,22.407169342041016,1718752,0.0,0.0
2005-04-19,23.070281982421875,23.11798808226974,22.903314694776395,23.070281982421875,1772096,0.0,0.0
2005-04-20,23.008257059669365,23.213389146740127,22.884223279622113,22.89376449584961,1595880,0.0,0.0
2005-04-21,23.2324736327379,23.370819249354913,23.141834101475165,23.25632667541504,1362078,0.0,0.0
2005-04-22,23.165688787438544,23.29926177408489,23.065506001087968,23.23247528076172,984424,0.0,0.0
2005-04-25,22.88422866911433,23.008262478372934,22.807900952228536,22.898540496826172,1237979,0.0,0.0
